CustomerKey,FirstName,LastName,FullName,FirstPurchaseDate,Gender,CustomerCity,Country
13356,Stefanie,Prasad,Stefanie Prasad,2022-10-16,Female,Bellingham,United States
13357,Blake,Gonzales,Blake Gonzales,2021-02-05,Male,El Cajon,United States
13358,Alexandra,Edwards,Alexandra Edwards,2022-09-20,Female,Metchosin,Canada
13359,Ian,Wood,Ian Wood,2021-01-30,Male,Downey,United States
13360,Jada,Cook,Jada Cook,2022-02-04,Female,Concord,United States
13361,Cameron,Jai,Cameron Jai,2021-02-25,Male,Lake Oswego,United States
13362,Destiny,Morgan,Destiny Morgan,2021-02-04,Female,Bellflower,United States
13363,Sydney,Allen,Sydney Allen,2022-02-28,Female,Woodburn,United States
13364,Natalie,Anderson,Natalie Anderson,2022-05-15,Female,Bellflower,United States
13365,Luke,Shan,Luke Shan,2022-09-11,Male,Concord,United States
13366,Austin,Davis,Austin Davis,2022-05-26,Male,Westminster,Canada
13367,Savannah,Edwards,Savannah Edwards,2021-02-27,Female,Lynnwood,United States
13368,Kyle,Henderson,Kyle Henderson,2022-10-26,Male,Renton,United States
13369,Mariah,Henderson,Mariah Henderson,2021-02-02,Female,Edmonds,United States
13370,Blake,Ross,Blake Ross,2022-11-18,Male,Oregon City,United States
13371,Sydney,Gonzales,Sydney Gonzales,2022-08-06,Female,Salem,United States
13372,Isaac,Edwards,Isaac Edwards,2022-02-04,Male,Yakima,United States
13373,Michelle,Murphy,Michelle Murphy,2022-03-31,Female,Beverly Hills,United States
13374,Marco,Martinez,Marco Martinez,2022-10-13,Male,Burlingame,United States
13375,Jason,Kumar,Jason Kumar,2022-12-03,Male,Colma,United States
13376,Jerry,Rai,Jerry Rai,2022-09-26,Male,Concord,United States
13377,Thomas,Hernandez,Thomas Hernandez,2022-05-01,Male,Santa Cruz,United States
13378,Alexandra,Bailey,Alexandra Bailey,2021-01-31,Female,Woodland Hills,United States
13379,Bailey,Morris,Bailey Morris,2022-07-17,Female,Sedro Woolley,United States
13380,Katherine,Scott,Katherine Scott,2021-02-01,Female,Bellflower,United States
13381,Vanessa,Jenkins,Vanessa Jenkins,2022-07-24,Female,Coronado,United States
13382,Richard,Rogers,Richard Rogers,2021-02-12,Male,Santa Monica,United States
13383,Natalie,Wright,Natalie Wright,2021-01-31,Female,Beaverton,United States
13384,Mario,Ashe,Mario Ashe,2021-02-04,Male,Bremerton,United States
13385,Danielle,Cook,Danielle Cook,2021-02-23,Female,Issaquah,United States
13386,Samuel,Patterson,Samuel Patterson,2022-10-02,Male,Lebanon,United States
13387,Miranda,Jenkins,Miranda Jenkins,2022-11-02,Female,Berkeley,United States
13388,Marshall,Shen,Marshall Shen,2022-03-05,Male,Burlingame,United States
13389,Madison,Thomas,Madison Thomas,2022-11-30,Female,Lemon Grove,United States
13390,Julia,Collins,Julia Collins,2022-12-30,Female,Novato,United States
13391,Brenda,Malhotra,Brenda Malhotra,2022-10-02,Female,Burnaby,Canada
13392,Hunter,Parker,Hunter Parker,2022-11-09,Male,Beaverton,United States
13393,Willie,Kumar,Willie Kumar,2022-05-10,Male,Beaverton,United States
13394,Matthew,Clark,Matthew Clark,2022-05-12,Male,Beaverton,United States
13395,Gabriel,Li,Gabriel Li,2022-07-18,Male,Bellingham,United States
13396,David,Kumar,David Kumar,2022-05-29,Male,Olympia,United States
13397,Adam,Mitchell,Adam Mitchell,2022-11-12,Male,Redmond,United States
13398,Logan,Ross,Logan Ross,2022-11-21,Male,Sedro Woolley,United States
13399,Edward,Young,Edward Young,2022-11-08,Male,Grossmont,United States
13400,Julia,Thomas,Julia Thomas,2021-02-26,Female,Grossmont,United States
13401,Erin,Bradley,Erin Bradley,2021-02-28,Female,Woodland Hills,United States
13402,Gabriel,Turner,Gabriel Turner,2021-02-22,Male,El Cajon,United States
13403,Jennifer,Jackson,Jennifer Jackson,2021-02-23,Female,Woodburn,United States
13404,Kelvin,Yang,Kelvin Yang,2021-12-16,Male,London,United Kingdom
13405,Ethan,Bryant,Ethan Bryant,2020-11-01,Male,Roubaix,France
13406,Craig,Jiménez,Craig Jiménez,2020-01-28,Male,Münster,Germany
13407,Cassandra,Rana,Cassandra Rana,2021-12-27,Female,London,United Kingdom
13408,Katherine,Gonzales,Katherine Gonzales,2021-12-14,Female,Peterborough,United Kingdom
13409,Cory,Fernandez,Cory Fernandez,2022-10-22,Male,Tremblay-en-France,France
13410,Jillian,Madan,Jillian Madan,2022-06-07,Female,Berlin,Germany
13411,Jacquelyn,Blanco,Jacquelyn Blanco,2021-12-07,Female,Berks,United Kingdom
13412,Rafael,Zhao,Rafael Zhao,2022-12-09,Male,Birmingham,United Kingdom
13413,Fernando,Phillips,Fernando Phillips,2022-10-31,Male,Portland,United States
13414,Miguel,Wilson,Miguel Wilson,2022-05-06,Male,Oregon City,United States
13415,Marcus,Rogers,Marcus Rogers,2022-05-26,Male,Beverly Hills,United States
13416,Richard,Roberts,Richard Roberts,2022-03-10,Male,Fremont,United States
13417,Ian,Cox,Ian Cox,2022-05-02,Male,Long Beach,United States
13418,Devin,Cox,Devin Cox,2022-05-05,Male,Vancouver,Canada
13419,Lauren,Coleman,Lauren Coleman,2021-02-10,Female,Bremerton,United States
13420,Jordan,Turner,Jordan Turner,2021-02-21,Female,Grossmont,United States
13421,Alyssa,Patterson,Alyssa Patterson,2022-04-27,Female,Santa Cruz,United States
13422,Jacqueline,Washington,Jacqueline Washington,2022-05-16,Female,Spring Valley,United States
13423,Alex,Peterson,Alex Peterson,2022-07-24,Male,Sooke,Canada
13424,Jasmine,Thomas,Jasmine Thomas,2021-02-02,Female,Corvallis,United States
13425,Jose,Garcia,Jose Garcia,2021-02-23,Male,Edmonds,United States
13426,Taylor,Williams,Taylor Williams,2021-03-05,Female,Bellflower,United States
13427,Connor,Winston,Connor Winston,2022-05-21,Male,Lincoln Acres,United States
13428,Marcus,Ramirez,Marcus Ramirez,2022-05-11,Male,Novato,United States
13429,Gabrielle,Washington,Gabrielle Washington,2021-03-11,Female,Palo Alto,United States
13430,Edward,Griffin,Edward Griffin,2022-03-22,Male,Santa Monica,United States
13431,Bryan,James,Bryan James,2021-03-14,Male,Tacoma,United States
13432,Dalton,Wood,Dalton Wood,2022-03-27,Male,Ballard,United States
13433,Jessie,Vazquez,Jessie Vazquez,2021-03-18,Female,Bellflower,United States
13434,Kaitlyn,Wright,Kaitlyn Wright,2022-10-13,Female,N. Vancouver,Canada
13435,Tracy,Pal,Tracy Pal,2021-03-17,Female,Beverly Hills,United States
13436,Gail,Griffin,Gail Griffin,2021-03-12,Female,Issaquah,United States
13437,Ethan,Flores,Ethan Flores,2022-03-02,Male,Port Orchard,United States
13438,Chloe,Griffin,Chloe Griffin,2021-03-02,Female,Redmond,United States
13439,Arturo,Lin,Arturo Lin,2022-05-18,Male,Burlingame,United States
13440,Sydney,Miller,Sydney Miller,2022-05-12,Female,Victoria,Canada
13441,Omar,Zhang,Omar Zhang,2022-11-29,Male,Bellingham,United States
13442,Paula,Vazquez,Paula Vazquez,2021-03-18,Female,Burien,United States
13443,Jasmine,White,Jasmine White,2021-03-10,Female,Lebanon,United States
13444,Abby,Lopez,Abby Lopez,2022-07-13,Female,Beverly Hills,United States
13445,Logan,Davis,Logan Davis,2022-11-14,Male,Daly City,United States
13446,Katelyn,Scott,Katelyn Scott,2021-03-01,Female,El Cajon,United States
13447,Destiny,Cox,Destiny Cox,2021-03-26,Female,Long Beach,United States
13448,Catherine,Ward,Catherine Ward,2022-06-01,Female,Palo Alto,United States
13449,Jerome,Diaz,Jerome Diaz,2021-03-12,Male,Bremerton,United States
13450,Victoria,Jones,Victoria Jones,2021-04-28,Female,Oregon City,United States
13451,Robin,Browning,Robin Browning,2022-10-18,Female,Burbank,United States
13452,Kaitlyn,Evans,Kaitlyn Evans,2021-03-30,Female,Glendale,United States
13453,Amanda,Howard,Amanda Howard,2021-04-08,Female,Lincoln Acres,United States
13454,Benjamin,Griffin,Benjamin Griffin,2022-06-14,Male,Long Beach,United States
13455,Kaitlyn,Bryant,Kaitlyn Bryant,2022-06-10,Female,San Diego,United States
13456,Sydney,Hernandez,Sydney Hernandez,2021-04-14,Female,Kirkland,United States
13457,Eric,Henderson,Eric Henderson,2022-08-05,Male,W. Linn,United States
13458,Joan,James,Joan James,2022-02-07,Female,Bellingham,United States
13459,Devin,Foster,Devin Foster,2022-11-11,Male,San Diego,United States
13460,Jasmine,Walker,Jasmine Walker,2022-05-01,Female,Newton,Canada
13461,Anthony,Jones,Anthony Jones,2021-03-30,Male,Santa Cruz,United States
13462,Jay,Sara,Jay Sara,2021-04-18,Male,Bellingham,United States
13463,Tammy,Sara,Tammy Sara,2022-11-13,Female,Bellflower,United States
13464,Martha,Hu,Martha Hu,2021-04-19,Female,Beverly Hills,United States
13465,Sydney,Campbell,Sydney Campbell,2022-11-21,Female,Long Beach,United States
13466,Bryce,James,Bryce James,2022-09-16,Male,Langley,Canada
13467,Kristopher,Martinez,Kristopher Martinez,2022-05-10,Male,Bellingham,United States
13468,Mariah,Sanders,Mariah Sanders,2021-04-24,Female,Portland,United States
13469,Bryce,Bailey,Bryce Bailey,2023-01-16,Male,Tacoma,United States
13470,Jaclyn,Jai,Jaclyn Jai,2022-12-20,Female,Bellflower,United States
13471,Eric,Bryant,Eric Bryant,2022-05-20,Male,Grossmont,United States
13472,Simon,Pearson,Simon Pearson,2022-06-24,Male,National City,United States
13473,Logan,Hill,Logan Hill,2022-06-09,Male,Coronado,United States
13474,Elizabeth,Hall,Elizabeth Hall,2022-05-07,Female,Shawnee,Canada
13475,Charles,Allen,Charles Allen,2022-12-10,Male,Redwood City,United States
13476,Timothy,Hall,Timothy Hall,2022-06-17,Male,Santa Cruz,United States
13477,Katherine,Wood,Katherine Wood,2021-04-28,Female,Imperial Beach,United States
13478,Alexia,Coleman,Alexia Coleman,2021-04-13,Female,Puyallup,United States
13479,Katelyn,Rogers,Katelyn Rogers,2022-08-23,Female,Lemon Grove,United States
13480,Anna,Rodriguez,Anna Rodriguez,2022-05-20,Female,Berkeley,United States
13481,Hunter,Hernandez,Hunter Hernandez,2023-01-10,Male,Chula Vista,United States
13482,Haley,Bryant,Haley Bryant,2021-04-02,Female,Berkeley,United States
13483,Christian,Lal,Christian Lal,2022-07-21,Male,Lynnwood,United States
13484,Marcus,Martinez,Marcus Martinez,2021-05-12,Male,Bellflower,United States
13485,Thomas,Allen,Thomas Allen,2022-02-15,Male,Chula Vista,United States
13486,Rebekah,Gomez,Rebekah Gomez,2022-04-22,Female,Cliffside,Canada
13487,Emily,Martin,Emily Martin,2021-05-29,Female,Spring Valley,United States
13488,Laura,Guo,Laura Guo,2022-06-12,Female,Bellingham,United States
13489,Jennifer,Walker,Jennifer Walker,2021-05-03,Female,Portland,United States
13490,Edward,Rodriguez,Edward Rodriguez,2022-03-11,Male,Santa Cruz,United States
13491,Natalie,Howard,Natalie Howard,2022-01-30,Female,Haney,Canada
13492,Christian,Foster,Christian Foster,2021-05-29,Male,Burbank,United States
13493,Valerie,Zhao,Valerie Zhao,2022-03-26,Female,Berkshire,United Kingdom
13494,Byron,Gutierrez,Byron Gutierrez,2022-05-18,Male,Braunschweig,Germany
13495,Micheal,Alvarez,Micheal Alvarez,2022-03-23,Male,Reading,United Kingdom
13496,Lucas,Morris,Lucas Morris,2022-04-17,Male,Drancy,France
13497,Deborah,Sharma,Deborah Sharma,2022-02-24,Female,Hamburg,Germany
13498,Joel,Mehta,Joel Mehta,2022-08-19,Male,Dunkerque,France
13499,Olivia,Cox,Olivia Cox,2022-02-13,Female,Lille,France
13500,Molly,Vance,Molly Vance,2022-11-20,Female,Bonn,Germany
13501,Clayton,Zhu,Clayton Zhu,2022-05-17,Male,Stuttgart,Germany
13502,Deborah,Nara,Deborah Nara,2022-08-18,Female,Berlin,Germany
13503,Theodore,Gomez,Theodore Gomez,2022-04-19,Male,Liverpool,United Kingdom
13504,Beth,Alonso,Beth Alonso,2020-11-15,Female,Chatou,France
13505,Jamie,Cai,Jamie Cai,2022-06-07,Female,Cheltenham,United Kingdom
13506,Willie,Guo,Willie Guo,2022-10-03,Male,Cergy,France
13507,Margaret,Patterson,Margaret Patterson,2022-04-19,Female,Billericay,United Kingdom
13508,Cassandra,Sanchez,Cassandra Sanchez,2022-02-04,Female,Lieusaint,France
13509,Lucas,Johnson,Lucas Johnson,2022-05-17,Male,York,United Kingdom
13510,Jon,Shen,Jon Shen,2022-02-02,Male,Les Ulis,France
13511,Ernest,Liu,Ernest Liu,2020-12-03,Male,Courbevoie,France
13512,Ken,Sánchez,Ken Sánchez,2022-08-06,Female,Les Ulis,France
13513,Abigail,Henderson,Abigail Henderson,2020-01-01,Female,Werne,Germany
13514,Lindsay,Luo,Lindsay Luo,2020-02-17,Female,Eilenburg,Germany
13515,Cara,Liang,Cara Liang,2020-02-11,Female,Salzgitter,Germany
13516,Harold,Ray,Harold Ray,2022-07-22,Male,London,United Kingdom
13517,Nicolas,Sharma,Nicolas Sharma,2021-12-22,Male,London,United Kingdom
13518,Brendan,Goldstein,Brendan Goldstein,2021-06-17,Male,Cloverdale,Australia
13519,Lucas,Foster,Lucas Foster,2021-06-26,Male,Melbourne,Australia
13520,Carol,Nelson,Carol Nelson,2021-06-17,Female,Bendigo,Australia
13521,Sandra,Lu,Sandra Lu,2021-06-22,Female,Cloverdale,Australia
13522,Logan,Taylor,Logan Taylor,2022-04-24,Male,Geelong,Australia
13523,Adrienne,Ruiz,Adrienne Ruiz,2022-05-23,Female,Findon,Australia
13524,Cheryl,Blanco,Cheryl Blanco,2021-06-20,Female,Sydney,Australia
13525,Cassandra,Van,Cassandra Van,2021-06-06,Female,Lavender Bay,Australia
13526,Krystal,Liu,Krystal Liu,2021-07-15,Female,Perth,Australia
13527,Tonya,Andersen,Tonya Andersen,2021-07-08,Female,Gold Coast,Australia
13528,Carmen,Lopez,Carmen Lopez,2021-07-10,Female,Lane Cove,Australia
13529,Pamela,Martinez,Pamela Martinez,2021-07-16,Female,South Melbourne,Australia
13530,Krystal,Chen,Krystal Chen,2022-09-14,Female,Reading,United Kingdom
13531,Tyrone,Gutierrez,Tyrone Gutierrez,2022-09-05,Male,Sèvres,France
13532,Melody,Gill,Melody Gill,2022-09-25,Female,Poing,Germany
13533,Eduardo,Butler,Eduardo Butler,2022-04-09,Male,Billericay,United Kingdom
13534,Beth,Navarro,Beth Navarro,2022-08-07,Female,London,United Kingdom
13535,Omar,Nara,Omar Nara,2022-07-21,Male,Gateshead,United Kingdom
13536,Arianna,Ward,Arianna Ward,2020-12-24,Female,Saint Germain en Laye,France
13537,Jill,Moreno,Jill Moreno,2020-11-29,Female,Saint Ouen,France
13538,Vanessa,Henderson,Vanessa Henderson,2020-02-24,Female,Kassel,Germany
13539,Roger,Guo,Roger Guo,2022-08-05,Male,London,United Kingdom
13540,Paula,Ortega,Paula Ortega,2020-02-09,Female,Erlangen,Germany
13541,Ashlee,Xu,Ashlee Xu,2020-02-28,Female,Hannover,Germany
13542,Sharon,Kumar,Sharon Kumar,2020-02-26,Female,Frankfurt,Germany
13543,Phillip,Rana,Phillip Rana,2020-02-26,Male,Leipzig,Germany
13544,Joy,Martin,Joy Martin,2022-04-19,Female,London,United Kingdom
13545,Brad,Sharma,Brad Sharma,2020-02-11,Male,Grevenbroich,Germany
13546,Mitchell,Jai,Mitchell Jai,2020-01-29,Male,Münster,Germany
13547,Michele,Jimenez,Michele Jimenez,2022-08-16,Female,Stoke-on-Trent,United Kingdom
13548,Bridget,Jai,Bridget Jai,2020-02-01,Female,Frankfurt,Germany
13549,Richard,King,Richard King,2022-05-01,Male,Paris,France
13550,Joe,Malhotra,Joe Malhotra,2022-03-21,Male,Saint Germain en Laye,France
13551,Jacob,Lee,Jacob Lee,2021-12-04,Male,Cheltenham,United Kingdom
13552,Trevor,Hughes,Trevor Hughes,2020-12-24,Male,Saint Germain en Laye,France
13553,Jessica,Coleman,Jessica Coleman,2021-11-30,Female,Oxford,United Kingdom
13554,Paula,Moreno,Paula Moreno,2021-12-11,Female,London,United Kingdom
13555,Tammy,Smith,Tammy Smith,2020-12-24,Female,Orleans,France
13556,Alisha,Nath,Alisha Nath,2020-12-19,Female,Lieusaint,France
13557,Stacey,Liu,Stacey Liu,2021-12-15,Female,London,United Kingdom
13558,Karen,Lu,Karen Lu,2020-12-16,Female,Villeneuve-d'Ascq,France
13559,Lori,Ramos,Lori Ramos,2020-02-26,Female,Berlin,Germany
13560,Andres,Shan,Andres Shan,2020-03-19,Male,Frankfurt am Main,Germany
13561,Gary,Navarro,Gary Navarro,2021-11-29,Male,London,United Kingdom
13562,Bryant,Van,Bryant Van,2021-12-23,Male,Newcastle upon Tyne,United Kingdom
13563,Phillip,Sai,Phillip Sai,2020-01-08,Male,Stoke-on-Trent,United Kingdom
13564,Sabrina,Blanco,Sabrina Blanco,2020-12-05,Female,Paris,France
13565,Tiffany,Zhao,Tiffany Zhao,2021-01-23,Female,Courbevoie,France
13566,Mikael,Sandberg,Mikael Sandberg,2022-06-23,Female,Solingen,Germany
13567,Anne,Rubio,Anne Rubio,2020-03-05,Female,Stuttgart,Germany
13568,Max,Jimenez,Max Jimenez,2022-02-18,Male,Paris,France
13569,Marcus,Hall,Marcus Hall,2022-05-31,Male,Darmstadt,Germany
13570,Benjamin,Jackson,Benjamin Jackson,2020-03-14,Male,Ingolstadt,Germany
13571,Allen,Mehta,Allen Mehta,2022-01-28,Male,Boulogne-Billancourt,France
13572,Shaun,Deng,Shaun Deng,2020-03-02,Male,Stuttgart,Germany
13573,Edwin,Pal,Edwin Pal,2022-05-13,Male,Orleans,France
13574,Brenda,Garcia,Brenda Garcia,2022-01-30,Female,Dresden,Germany
13575,Alicia,Shen,Alicia Shen,2021-01-18,Female,Les Ulis,France
13576,Tamara,Lal,Tamara Lal,2020-01-09,Female,London,United Kingdom
13577,Theodore,Torres,Theodore Torres,2021-01-21,Male,Paris,France
13578,Karl,Nath,Karl Nath,2023-01-15,Male,Roncq,France
13579,Alan,Chen,Alan Chen,2020-03-27,Male,Ingolstadt,Germany
13580,Carol,Xu,Carol Xu,2020-03-23,Female,Offenbach,Germany
13581,Albert,Blanco,Albert Blanco,2020-01-04,Male,Esher-Molesey,United Kingdom
13582,Martha,Gao,Martha Gao,2022-01-29,Female,London,United Kingdom
13583,Blake,Butler,Blake Butler,2020-01-21,Male,Gateshead,United Kingdom
13584,Isaiah,Cox,Isaiah Cox,2020-01-26,Male,Runcorn,United Kingdom
13585,Savannah,Morris,Savannah Morris,2020-01-22,Female,Leeds,United Kingdom
13586,Larry,Alonso,Larry Alonso,2022-04-27,Male,Gateshead,United Kingdom
13587,Kristina,Subram,Kristina Subram,2022-10-28,Female,Bonn,Germany
13588,Deb,Dominguez,Deb Dominguez,2022-11-16,Female,Leipzig,Germany
13589,Cameron,Smith,Cameron Smith,2022-08-20,Male,Drancy,France
13590,Louis,Xie,Louis Xie,2020-01-03,Male,York,United Kingdom
13591,Latasha,Alonso,Latasha Alonso,2020-01-02,Female,York,United Kingdom
13592,Gabriella,Collins,Gabriella Collins,2021-01-02,Female,Chatou,France
13593,Deanna,Navarro,Deanna Navarro,2022-12-15,Female,Frankfurt am Main,Germany
13594,Jessica,Williams,Jessica Williams,2022-07-28,Female,Hamburg,Germany
13595,Cole,Stewart,Cole Stewart,2021-01-13,Male,Bobigny,France
13596,Billy,Gomez,Billy Gomez,2022-02-10,Male,Orly,France
13597,Lance,Gutierrez,Lance Gutierrez,2022-08-19,Male,Hof,Germany
13598,Keith,Luo,Keith Luo,2022-10-07,Male,Werne,Germany
13599,Valerie,Zhu,Valerie Zhu,2022-05-01,Female,Berks,United Kingdom
13600,Marie,Sanz,Marie Sanz,2020-02-03,Female,Watford,United Kingdom
13601,Tanya,Dominguez,Tanya Dominguez,2023-01-03,Female,Berlin,Germany
13602,Virginia,Mehta,Virginia Mehta,2020-02-05,Female,Billericay,United Kingdom
13603,Molly,Martinez,Molly Martinez,2022-03-22,Female,Leeds,United Kingdom
13604,Nuan,Zheng,Nuan Zheng,2022-10-10,Male,London,United Kingdom
13605,Gerrit,Straatsma,Gerrit Straatsma,2021-01-21,Male,Metz,France
13606,Drew,Sharma,Drew Sharma,2020-04-17,Male,Frankfurt,Germany
13607,Levi,Rana,Levi Rana,2020-04-18,Male,Frankfurt am Main,Germany
13608,Karla,Kumar,Karla Kumar,2022-10-12,Female,Paderborn,Germany
13609,Ramon,Yang,Ramon Yang,2022-08-07,Male,London,United Kingdom
13610,Omar,Sharma,Omar Sharma,2022-03-21,Male,Paris,France
13611,Marshall,Huang,Marshall Huang,2023-01-05,Male,Sèvres,France
13612,Hailey,Ross,Hailey Ross,2022-06-10,Female,Warrington,United Kingdom
13613,Derek,Jai,Derek Jai,2022-02-13,Male,Springwood,Australia
13614,Julie,Becker,Julie Becker,2022-04-26,Female,North Ryde,Australia
13615,Jacquelyn,Rowe,Jacquelyn Rowe,2022-01-29,Female,Sydney,Australia
13616,Cole,Ramirez,Cole Ramirez,2021-07-14,Male,Sunbury,Australia
13617,Gerald,Suri,Gerald Suri,2022-04-18,Male,Cranbourne,Australia
13618,Jay,Raman,Jay Raman,2021-07-11,Male,Geelong,Australia
13619,Arturo,Xu,Arturo Xu,2021-07-20,Male,Rhodes,Australia
13620,Damien,Ye,Damien Ye,2021-07-06,Male,Coffs Harbour,Australia
13621,Melody,Ruiz,Melody Ruiz,2022-07-23,Female,Sunbury,Australia
13622,Alan,Wang,Alan Wang,2021-07-02,Male,Newcastle,Australia
13623,Mitchell,Carson,Mitchell Carson,2022-06-27,Male,Melbourne,Australia
13624,Nicole,Long,Nicole Long,2022-02-22,Female,Sunbury,Australia
13625,Jason,Campbell,Jason Campbell,2021-07-21,Male,Port Macquarie,Australia
13626,Johnathan,Madan,Johnathan Madan,2021-07-13,Male,Brisbane,Australia
